,business_id,name,city,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,new_category
2040,NKHvmp19c6wrm0dZXcLtmQ,Sugar Marmalade,Mississauga,43.5772599054,-79.65325436,3.0,135,1,"{'HasTV': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""'none'"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2'}","Imported Food, Coffee & Tea, Restaurants, Ethnic Food, Chinese, Specialty Food, Taiwanese, Desserts, Food","{'Monday': '12:0-1:0', 'Tuesday': '12:0-1:0', 'Wednesday': '12:0-1:0', 'Thursday': '12:0-1:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-1:0'}",Chinese
2041,eZw3cZVQzVEdzsAzPswryg,Duke Dragon,Mississauga,43.6196105874,-79.5734913074,3.0,12,0,"{'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'Alcohol': ""u'none'""}","Specialty Food, Indian, Chinese, Asian Fusion, Restaurants, Food, Ethnic Food, Thai","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '12:30-22:30', 'Sunday': '12:30-21:30'}",Chinese
2042,-2lSbNMhXKYu7URjEE59qA,Pho King,Markham,43.8184046,-79.32984990000001,2.5,18,1,"{'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForKids': 'True'}","Restaurants, Vietnamese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Vietnamese
2043,hTUtle9Btvw-K_0ne0og_A,Pho Real,Vaughan,43.79813400000001,-79.5493127,4.0,119,1,"{'HasTV': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'""}","Vietnamese, Restaurants",,Vietnamese
2044,LPOTimIWWQg7GTfwgZqnXg,Crystal Rolls,Toronto,43.6663521,-79.4060769,4.0,4,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True'}","Thai, Restaurants, Asian Fusion","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:30'}",Thai
2045,UwENDj5udMTGAvKKU4jhdA,Happy Sushi,Toronto,43.685862,-79.31119840000002,3.5,31,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Caters': 'True', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True'}","Japanese, Sushi Bars, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '13:0-23:0'}",Japanese
2046,VVUL1lzBOipXJlOG1wURMg,Tangerine Asian Cuisine,Markham,43.8529862021,-79.2556430027,3.5,88,1,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",Chinese
2047,h5pqhSb74UeLNkv534m5Hg,Qin Tang Taste,Toronto,43.8117235,-79.3023786,3.0,49,0,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","Chinese, Restaurants","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:30'}",Chinese
2048,wTMuxPmQtSALOoQiNq6dnw,Pearl City,Toronto,43.7580399,-79.4103712,3.0,4,0,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}","Restaurants, Chinese","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '13:0-22:0', 'Sunday': '16:0-22:0'}",Chinese
2049,Jf1BBm837LtHJi-cAImwMg,Vicky's Fish & Chips,Toronto,43.651701,-79.4512765,3.0,24,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'quiet'""}","Seafood, Thai, Restaurants","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '14:0-21:0', 'Sunday': '16:0-21:0'}",Thai
2050,GIHb9hhmyaAKGncuJMTI8g,Pho Com Vietnam,Toronto,43.7569679,-79.51968719999998,3.0,17,1,"{'Caters': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'beer_and_wine'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True'}","Restaurants, Vietnamese","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '10:0-23:0', 'Sunday': '9:0-22:0'}",Vietnamese
2051,2d9RbgRtHJyTRzY99GBNOQ,Garden Restaurant,Toronto,43.6551786266,-79.3857817644,3.5,46,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'BikeParking': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True'}","Restaurants, Chinese",,Chinese
2052,7TyK3oSb8I8iW-Ev6OfHEw,Genji Sushi,Toronto,43.6729548801,-79.2868748682,4.5,21,1,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'Alcohol': ""'full_bar'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'quiet'""}","Japanese, Food, Desserts, Salad, Restaurants, Sushi Bars","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '12:0-22:0'}",Japanese
2053,GdtufwkV4ctdhPsmb3ZCLA,Coreana,Toronto,43.6647644043,-79.41366577149999,4.5,3,0,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","Restaurants, Korean",,Korean
2054,EO3i5kTUG7_S2OIQ23sdSA,Mot Na Son Restaurant,North York,43.77444420000001,-79.4145535,3.5,42,1,"{'Caters': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'HasTV': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True'}","Korean, Restaurants",,Korean
2055,aeEVWgcUf1-f46Dk-EzgTQ,Fresh Cup Bubble Tea,Toronto,43.785830591599996,-79.3532790833,5.0,5,1,"{'HasTV': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Restaurants, Desserts, Food, Chinese","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}",Chinese
2056,zhE9euD7t-RlXmWk50rCxQ,Yummy Ramen,Markham,43.826276,-79.3064412,2.0,16,1,"{'BikeParking': 'True', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'loud'""}","Restaurants, Chinese, Food Court, Japanese",,Chinese
2057,ZWf4oxBuu64N4SkmdO2Quw,Thai Express,Mississauga,43.5674662,-79.63478509999999,2.0,8,1,"{'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}","Food, Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",Thai
2058,wLmb9EJa-sKg0B7Qw5BWXQ,Sushi Shop,Toronto,43.645594700000004,-79.38606300000002,4.0,4,1,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'""}","Sushi Bars, Japanese, Restaurants",,Japanese
2059,lTWlfVXsqNLUKXO07E8mtQ,The Friendly Thai,Toronto,43.7015376,-79.3872396,3.0,12,0,"{'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'Caters': 'False'}","Restaurants, Thai","{'Monday': '11:0-10:0', 'Tuesday': '11:0-10:0', 'Wednesday': '11:0-10:0', 'Thursday': '11:0-10:0', 'Friday': '11:0-10:0', 'Saturday': '11:0-10:0', 'Sunday': '12:0-10:0'}",Thai
2060,5sKb4h7R5gdhePSflPD0Tw,Kiku Japanese Cuisine,Toronto,43.754117799999996,-79.3579634,2.5,97,1,"{'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'HasTV': 'False'}","Caterers, Event Planning & Services, Food, Restaurants, Sushi Bars, Japanese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",Japanese
2061,pFH-bp5ioXyEkA9W6sLUzw,Ka Wor Yuen BBQ,Toronto,43.805791299999996,-79.2888483,2.5,3,1,,"Restaurants, Barbeque, Chinese",,Chinese
2062,mljVLg3inB8h2L6wKC-szQ,Pho on 7,Markham,43.8541233,-79.3372449,2.0,18,0,"{'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'Caters': 'False'}","Restaurants, Vietnamese",,Vietnamese
2063,nGCKQlzat6nEKTImlpg_hg,Joy Fortune Chinese Cuisine,Toronto,43.7474725,-79.31169,3.5,14,0,"{'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': True}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False'}","Restaurants, Chinese, Food, Beer, Wine & Spirits","{'Monday': '10:0-2:30', 'Tuesday': '10:0-2:30', 'Wednesday': '10:0-2:30', 'Thursday': '10:0-2:30', 'Friday': '10:0-2:30', 'Saturday': '10:0-2:30', 'Sunday': '10:0-2:30'}",Chinese
2064,4o44QUD0cJefPD0s_1he0A,Jameh Bossam,North York,43.764518599999995,-79.41011540000002,3.5,16,1,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False'}","Korean, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-2:30', 'Wednesday': '17:0-2:30', 'Thursday': '17:0-2:30', 'Friday': '17:0-2:30', 'Saturday': '17:0-2:30', 'Sunday': '17:0-2:30'}",Korean
2065,K4w7eHzgtm0ZNgQupNm6HA,Hinote Sushi Restaurant,Mississauga,43.5989012687,-79.679119255,3.5,133,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Caters': 'False', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False'}","Sushi Bars, Restaurants, Japanese","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0'}",Japanese
2066,Dr_ArYMOEDsv667e-fJa6g,Soho KTV,Markham,43.842465399999995,-79.38691340000003,2.5,3,1,{'RestaurantsTakeOut': 'True'},"Bars, Karaoke, Nightlife, Restaurants, Chinese","{'Monday': '14:0-3:0', 'Tuesday': '14:0-3:0', 'Wednesday': '14:0-3:0', 'Thursday': '14:0-3:0', 'Friday': '14:0-3:0', 'Saturday': '14:0-3:0', 'Sunday': '14:0-3:0'}",Chinese
2067,7maw_SNG0Q_co6-jPDoUnw,Chong Qing Legend,Scarborough,43.8246856152,-79.3008184433,4.5,18,1,"{'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'""}","Chinese, Restaurants","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}",Chinese
